blockerType,legacyPath,legacyStatus,auditClassification,cutoverDecision,targetPath,confidence,title,notes
tag_archive,/tag/rejectfinancebill2024/,200,preserve_or_map,manual_review,/search?tag=rejectfinancebill2024,low,#RejectFinanceBill2024 | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/rekles/,200,preserve_or_map,manual_review,/search?tag=rekles,low,Rekles | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/rema/,200,preserve_or_map,manual_review,/search?tag=rema,low,Rema | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/remote-working/,200,preserve_or_map,manual_review,/search?tag=remote-working,low,Remote Working | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/remy-ngamije/,200,preserve_or_map,manual_review,/search?tag=remy-ngamije,low,Remy Ngamije | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/rico-gang/,200,preserve_or_map,manual_review,/search?tag=rico-gang,low,Rico Gang | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/rpg-bazu/,200,preserve_or_map,manual_review,/search?tag=rpg-bazu,low,Rpg Bazu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/rush-arts-gallery/,200,preserve_or_map,manual_review,/search?tag=rush-arts-gallery,low,Rush Arts Gallery | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/ruto-must-go/,200,preserve_or_map,manual_review,/search?tag=ruto-must-go,low,Ruto Must Go | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/ruyonga/,200,preserve_or_map,manual_review,/search?tag=ruyonga,low,Ruyonga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/rwanda/,200,preserve_or_map,manual_review,/search?tag=rwanda,low,Rwanda | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sabi-wu/,200,preserve_or_map,manual_review,/search?tag=sabi-wu,low,Sabi Wu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sailors-gang/,200,preserve_or_map,manual_review,/search?tag=sailors-gang,low,Sailors Gang | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/saint-evo/,200,preserve_or_map,manual_review,/search?tag=saint-evo,low,Saint Evo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/salem/,200,preserve_or_map,manual_review,/search?tag=salem,low,Salem | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/samidoh/,200,preserve_or_map,manual_review,/search?tag=samidoh,low,Samidoh | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sanaipei-tande/,200,preserve_or_map,manual_review,/search?tag=sanaipei-tande,low,Sanaipei Tande | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/santuri-east-africa/,200,preserve_or_map,manual_review,/search?tag=santuri-east-africa,low,Santuri East Africa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sarabi-band/,200,preserve_or_map,manual_review,/search?tag=sarabi-band,low,Sarabi Band | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sarah-hassan/,200,preserve_or_map,manual_review,/search?tag=sarah-hassan,low,Sarah Hassan | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sarakasi-dome/,200,preserve_or_map,manual_review,/search?tag=sarakasi-dome,low,Sarakasi Dome | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sarakasi-za-siasa/,200,preserve_or_map,manual_review,/search?tag=sarakasi-za-siasa,low,Sarakasi za Siasa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sauti-sol/,200,preserve_or_map,manual_review,/search?tag=sauti-sol,low,Sauti Sol | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sauti-za-busara-festival/,200,preserve_or_map,manual_review,/search?tag=sauti-za-busara-festival,low,Sauti za Busara Festival | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/savara/,200,preserve_or_map,manual_review,/search?tag=savara,low,Savara | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/savinnah/,200,preserve_or_map,manual_review,/search?tag=savinnah,low,Savinnah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/scar-mkadinali/,200,preserve_or_map,manual_review,/search?tag=scar-mkadinali,low,Scar Mkadinali | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/serro/,200,preserve_or_map,manual_review,/search?tag=serro,low,SERRO | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/seska/,200,preserve_or_map,manual_review,/search?tag=seska,low,Seska | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sewersydaa/,200,preserve_or_map,manual_review,/search?tag=sewersydaa,low,Sewersydaa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shaevy-and-slice/,200,preserve_or_map,manual_review,/search?tag=shaevy-and-slice,low,Shaevy and Slice | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shan/,200,preserve_or_map,manual_review,/search?tag=shan,low,Shan | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shanariha-evans/,200,preserve_or_map,manual_review,/search?tag=shanariha-evans,low,Shanariha Evans | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shanty-bobo/,200,preserve_or_map,manual_review,/search?tag=shanty-bobo,low,Shanty Bobo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shanty-flames/,200,preserve_or_map,manual_review,/search?tag=shanty-flames,low,Shanty Flames | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shappaman/,200,preserve_or_map,manual_review,/search?tag=shappaman,low,Shappaman | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shekina-karen/,200,preserve_or_map,manual_review,/search?tag=shekina-karen,low,Shekina Karen | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shekinah-karen/,200,preserve_or_map,manual_review,/search?tag=shekinah-karen,low,Shekinah Karen | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shingai-njeri/,200,preserve_or_map,manual_review,/search?tag=shingai-njeri,low,Shingai Njeri | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shourtie/,200,preserve_or_map,manual_review,/search?tag=shourtie,low,Shourtie | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/showmax/,200,preserve_or_map,manual_review,/search?tag=showmax,low,Showmax | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shrubbing/,200,preserve_or_map,manual_review,/search?tag=shrubbing,low,Shrubbing | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/shugha-rhee/,200,preserve_or_map,manual_review,/search?tag=shugha-rhee,low,Shugha Rhee | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/silas-jay/,200,preserve_or_map,manual_review,/search?tag=silas-jay,low,Silas Jay | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/silverstone-bars/,200,preserve_or_map,manual_review,/search?tag=silverstone-bars,low,Silverstone Bars | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/simiyu-barasa/,200,preserve_or_map,manual_review,/search?tag=simiyu-barasa,low,Simiyu Barasa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/single-kiasi/,200,preserve_or_map,manual_review,/search?tag=single-kiasi,low,Single Kiasi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sir-bwoy/,200,preserve_or_map,manual_review,/search?tag=sir-bwoy,low,Sir Bwoy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/skillo/,200,preserve_or_map,manual_review,/search?tag=skillo,low,Skillo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/slavery/,200,preserve_or_map,manual_review,/search?tag=slavery,low,Slavery | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/slimflows/,200,preserve_or_map,manual_review,/search?tag=slimflows,low,Slimflows | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/smady-tings/,200,preserve_or_map,manual_review,/search?tag=smady-tings,low,Smady Tings | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/smart-speakers/,200,preserve_or_map,manual_review,/search?tag=smart-speakers,low,Smart Speakers | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/smokilah/,200,preserve_or_map,manual_review,/search?tag=smokilah,low,Smokilah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/snap/,200,preserve_or_map,manual_review,/search?tag=snap,low,Snap | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/snapchat/,200,preserve_or_map,manual_review,/search?tag=snapchat,low,Snapchat | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/social-media/,200,preserve_or_map,manual_review,/search?tag=social-media,low,Social Media | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sofiya-nzau/,200,preserve_or_map,manual_review,/search?tag=sofiya-nzau,low,Sofiya Nzau | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/soma-nami-pan-african-book-fair/,200,preserve_or_map,manual_review,/search?tag=soma-nami-pan-african-book-fair,low,Soma Nami Pan-African Book Fair | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/some-fine-day-pix/,200,preserve_or_map,manual_review,/search?tag=some-fine-day-pix,low,SOME FINE DAY Pix | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/son-of-a-woman/,200,preserve_or_map,manual_review,/search?tag=son-of-a-woman,low,Son Of A Woman | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sony-music-entertainment/,200,preserve_or_map,manual_review,/search?tag=sony-music-entertainment,low,Sony Music Entertainment | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sosa-the-prodigy/,200,preserve_or_map,manual_review,/search?tag=sosa-the-prodigy,low,Sosa The Prodigy | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/soundiiz/,200,preserve_or_map,manual_review,/search?tag=soundiiz,low,Soundiiz | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/soundkraft/,200,preserve_or_map,manual_review,/search?tag=soundkraft,low,Soundkraft | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/south-african-music/,200,preserve_or_map,manual_review,/search?tag=south-african-music,low,South African Music | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/south-sudan/,200,preserve_or_map,manual_review,/search?tag=south-sudan,low,South Sudan | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/spacex/,200,preserve_or_map,manual_review,/search?tag=spacex,low,SpaceX | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/spider-clan/,200,preserve_or_map,manual_review,/search?tag=spider-clan,low,Spider Clan | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/spoiler/,200,preserve_or_map,manual_review,/search?tag=spoiler,low,Spoiler | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/spotify/,200,preserve_or_map,manual_review,/search?tag=spotify,low,Spotify | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/spray-uzi/,200,preserve_or_map,manual_review,/search?tag=spray-uzi,low,Spray Uzi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/ssaru/,200,preserve_or_map,manual_review,/search?tag=ssaru,low,Ssaru | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/stacy-kamatu/,200,preserve_or_map,manual_review,/search?tag=stacy-kamatu,low,Stacy Kamatu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/stella-mutegi/,200,preserve_or_map,manual_review,/search?tag=stella-mutegi,low,Stella Mutegi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/stephanie-muchiri/,200,preserve_or_map,manual_review,/search?tag=stephanie-muchiri,low,Stephanie Muchiri | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/stephen-mule/,200,preserve_or_map,manual_review,/search?tag=stephen-mule,low,Stephen Mule | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/steve-biko/,200,preserve_or_map,manual_review,/search?tag=steve-biko,low,Steve Biko | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/streaming/,200,preserve_or_map,manual_review,/search?tag=streaming,low,Streaming | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/street-art/,200,preserve_or_map,manual_review,/search?tag=street-art,low,Street Art | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/su-dough-boss/,200,preserve_or_map,manual_review,/search?tag=su-dough-boss,low,Su Dough Boss | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/succession/,200,preserve_or_map,manual_review,/search?tag=succession,low,Succession | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/sudough-boss/,200,preserve_or_map,manual_review,/search?tag=sudough-boss,low,Sudough Boss | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/supremacy-sounds/,200,preserve_or_map,manual_review,/search?tag=supremacy-sounds,low,Supremacy Sounds | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/suraj/,200,preserve_or_map,manual_review,/search?tag=suraj,low,Suraj | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/surrealism/,200,preserve_or_map,manual_review,/search?tag=surrealism,low,Surrealism | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/suzanna-owiyo/,200,preserve_or_map,manual_review,/search?tag=suzanna-owiyo,low,Suzanna Owiyo | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/swat-matire/,200,preserve_or_map,manual_review,/search?tag=swat-matire,low,Swat Matire | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/swat/,200,preserve_or_map,manual_review,/search?tag=swat,low,Swat | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/swift9/,200,preserve_or_map,manual_review,/search?tag=swift9,low,Swift9 | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/syllent-killah/,200,preserve_or_map,manual_review,/search?tag=syllent-killah,low,Syllent Killah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/taabu/,200,preserve_or_map,manual_review,/search?tag=taabu,low,Taabu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/taarab/,200,preserve_or_map,manual_review,/search?tag=taarab,low,Taarab | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/taifa-1/,200,preserve_or_map,manual_review,/search?tag=taifa-1,low,Taifa-1 | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/talking-walls/,200,preserve_or_map,manual_review,/search?tag=talking-walls,low,Talking Walls | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tanzania/,200,preserve_or_map,manual_review,/search?tag=tanzania,low,Tanzania | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/technology/,200,preserve_or_map,manual_review,/search?tag=technology,low,Technology | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/teferah/,200,preserve_or_map,manual_review,/search?tag=teferah,low,Teferah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tems/,200,preserve_or_map,manual_review,/search?tag=tems,low,Tems | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/thabo-mbeki/,200,preserve_or_map,manual_review,/search?tag=thabo-mbeki,low,Thabo Mbeki | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/thais-diarra/,200,preserve_or_map,manual_review,/search?tag=thais-diarra,low,Thaïs Diarra | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/thandiwe-muriu/,200,preserve_or_map,manual_review,/search?tag=thandiwe-muriu,low,Thandiwe Muriu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/thayu-mwas/,200,preserve_or_map,manual_review,/search?tag=thayu-mwas,low,Thayu Mwas | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/the-house-of-rust/,200,preserve_or_map,manual_review,/search?tag=the-house-of-rust,low,The House of Rust | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/the-kansoul/,200,preserve_or_map,manual_review,/search?tag=the-kansoul,low,The Kansoul | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/the-lion-of-sudah/,200,preserve_or_map,manual_review,/search?tag=the-lion-of-sudah,low,The Lion Of Sudah | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/the-other-woman/,200,preserve_or_map,manual_review,/search?tag=the-other-woman,low,The Other Woman | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/the-real-housewives-of-nairobi/,200,preserve_or_map,manual_review,/search?tag=the-real-housewives-of-nairobi,low,The Real Housewives of Nairobi | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/the-river-between/,200,preserve_or_map,manual_review,/search?tag=the-river-between,low,The River Between | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/the-selfish-gene/,200,preserve_or_map,manual_review,/search?tag=the-selfish-gene,low,The Selfish Gene | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/the-simpsons/,200,preserve_or_map,manual_review,/search?tag=the-simpsons,low,The Simpsons | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/thee-exit-band/,200,preserve_or_map,manual_review,/search?tag=thee-exit-band,low,Thee Exit Band | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/thimlich-ohinga/,200,preserve_or_map,manual_review,/search?tag=thimlich-ohinga,low,Thimlich Ohinga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/things-fall-apart/,200,preserve_or_map,manual_review,/search?tag=things-fall-apart,low,Things Fall Apart | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/third-eye-simba/,200,preserve_or_map,manual_review,/search?tag=third-eye-simba,low,Third Eye Simba | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/thom-ogonga/,200,preserve_or_map,manual_review,/search?tag=thom-ogonga,low,Thom Ogonga | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/ticketsasa/,200,preserve_or_map,manual_review,/search?tag=ticketsasa,low,Ticketsasa | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tiktok/,200,preserve_or_map,manual_review,/search?tag=tiktok,low,TikTok | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tina-ardor/,200,preserve_or_map,manual_review,/search?tag=tina-ardor,low,Tina Ardor | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tipsy-gee/,200,preserve_or_map,manual_review,/search?tag=tipsy-gee,low,Tipsy Gee | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tokyonite/,200,preserve_or_map,manual_review,/search?tag=tokyonite,low,Tokyonite | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tom-misch/,200,preserve_or_map,manual_review,/search?tag=tom-misch,low,Tom Misch | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tony-njuguna/,200,preserve_or_map,manual_review,/search?tag=tony-njuguna,low,Tony Njuguna | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/too-early-for-birds/,200,preserve_or_map,manual_review,/search?tag=too-early-for-birds,low,Too Early for Birds | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/toxic-lyrikali/,200,preserve_or_map,manual_review,/search?tag=toxic-lyrikali,low,Toxic Lyrikali | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/trends/,200,preserve_or_map,manual_review,/search?tag=trends,low,Trends | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tricks-hr/,200,preserve_or_map,manual_review,/search?tag=tricks-hr,low,Tricks Hr | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/trio-mio/,200,preserve_or_map,manual_review,/search?tag=trio-mio,low,Trio Mio | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/trio-mio/page/2/,200,preserve_or_map,manual_review,/search?tag=trio-mio,low,Trio Mio | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/trip/,200,preserve_or_map,manual_review,/search?tag=trip,low,Trip | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/troy-onyango/,200,preserve_or_map,manual_review,/search?tag=troy-onyango,low,Troy Onyango | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/truth/,200,preserve_or_map,manual_review,/search?tag=truth,low,Truth | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tuku-kantu/,200,preserve_or_map,manual_review,/search?tag=tuku-kantu,low,Tuku Kantu | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tunedem-band/,200,preserve_or_map,manual_review,/search?tag=tunedem-band,low,Tunedem Band | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tunemymusic/,200,preserve_or_map,manual_review,/search?tag=tunemymusic,low,TuneMyMusic | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/tyso/,200,preserve_or_map,manual_review,/search?tag=tyso,low,Tyso | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/udelele/,200,preserve_or_map,manual_review,/search?tag=udelele,low,Udelele | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
tag_archive,/tag/uganda/,200,preserve_or_map,manual_review,/search?tag=uganda,low,Uganda | WAKILISHA,"Legacy tag archive needs product decision: rebuild tag pages, redirect to search, or intentional 404."
